market,asin,title,category,price_usd,monthly_sold,rating,reviews,offers,bb_amazon,net_rev_after_promo,referral_usd,fba_fee_usd,ppc_usd,returns_usd,storage_misc_usd,contribution_usd,freight_usd,duty_pct,max_factory_cogs_25,max_factory_cogs_20,landed_at_25,net_profit_unit_25,roi_25_pct,monthly_net_potential_usd,listed_since,verdict,confidence,rationale,alibaba_url,fba_fee_source,volatility,weight_g,brand,found_by,url
UK,B0GZ5H4DJ9,"Polycell Polyfilla Multi Purpose Ready Mixed Wall Filler 396g Tube with 3"" Professional Scraper & Flexible Sanding Block — Complete Wall Repair Kit",DIY & Tools > Hardware,17.86,800,5.0,1,1,False,16.07,2.09,3.44,2.41,0.48,0.65,7.0,0.5,4.0,2.39,3.16,2.98,4.02,134.8,2893.0,2026-04-30,WATCH,medium,+ продажи ≈800/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=polycell%20polyfilla%20multi%20purpose%20ready,keepa,0.449,500,Decex,UK_tools_diy,https://www.amazon.co.uk/dp/B0GZ5H4DJ9
UK,B0GC5FCBWZ,"OLIGHT IMINI 2 Keychain Light 50 Lumens EDC Rechargeable Mini Torch, Magnetic Base Lamp with Integrated USB Plug, High Performance Compact LED Flashlight for Daily Carry (Midnight Blue)","DIY & Tools > Power, Garden & Hand Tools",23.03,500,4.7,435,1,False,20.72,1.66,2.07,3.11,0.62,0.65,12.62,0.25,4.0,6.91,7.91,7.43,5.18,69.7,2720.0,2026-03-20,BUY,high,+ продажи ≈500/мес; + вход при закупке ≤$6.91 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=imini%20keychain%20light%20lumens%20edc,keepa,0.334,30,OLIGHT,UK_tools_diy,https://www.amazon.co.uk/dp/B0GC5FCBWZ
UK,B0GJ3N98LD,"Magichome Hard Water Filter Shower Head and Hose 1.5m, 6 Modes High Pressure Filter Shower Head for Residual Chlorine Removal, Ideal for Dry Skin & Hair Care",DIY & Tools > Kitchen & Bath Fixtures,22.89,500,4.4,4703,1,False,20.6,2.68,3.81,3.09,0.62,0.65,9.75,0.58,4.0,3.87,4.86,4.6,5.15,111.9,2575.0,2026-03-21,BUY,high,+ продажи ≈500/мес; + вход при закупке ≤$3.87 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=hard%20water%20filter%20shower%20head,keepa,0.33,580,Magichome,UK_tools_diy,https://www.amazon.co.uk/dp/B0GJ3N98LD
UK,B0GV395TLS,"HYCHIKA 800W Jigsaw with Laser Guide - Corded Electric Jig Saw Kit, 6 Variable Speed 800-3000SPM, Max 110mm Cutting Depth in Wood, ±45° Bevel Cut, 6 Blades for Wood Metal Plastic DIY","DIY & Tools > Power, Garden & Hand Tools",35.25,400,4.5,31,1,False,31.73,4.12,4.25,4.76,0.95,0.65,16.99,3.1,4.0,5.73,7.26,9.06,7.93,87.5,2570.0,2026-03-29,BUY,high,+ продажи ≈400/мес; + вход при закупке ≤$5.73 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − волатильность цены 0.602; − тяжёлый товар 3.1 кг,https://www.alibaba.com/trade/search?SearchText=hychika%20jigsaw%20laser%20guide%20corded,keepa,0.602,3100,HYCHIKA BETTER TOOLS FOR BETTER LIFE,UK_tools_diy,https://www.amazon.co.uk/dp/B0GV395TLS
UK,B0G41PX16G,"Moleskine Weekly Planner 2026 2027-18-Month Planner with Space for Notes, Soft Cover and Elastic Closure, Black Color, XL Size 19 x 25 cm","Stationery & Office Supplies > Calendars, Planners & Personal Organisers",34.94,300,4.6,98,4,False,31.45,4.72,3.98,4.72,0.94,0.65,16.44,0.45,4.0,7.82,9.33,8.58,7.86,91.6,2477.0,2026-03-04,BUY,high,+ продажи ≈300/мес; + вход при закупке ≤$7.82 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (4 офферов),https://www.alibaba.com/trade/search?SearchText=weekly%20planner%20month%20space%20notes,keepa,0.147,449,Moleskine,UK_office,https://www.amazon.co.uk/dp/B0G41PX16G
UK,B0GJC7NNLC,"Punvorx 32Pcs Titanium & HCS Multi Tool Blades with Japanese-Teeth for Wood Metal Nails Cutting, Quick Release Oscillating Saw Blades Compatible with Milwaukee, Ryobi, Einhell, Dremel, Rockwell","DIY & Tools > Power, Garden & Hand Tools",21.75,500,4.7,37,1,False,19.57,2.94,3.53,2.94,0.59,0.65,8.93,0.73,4.0,3.18,4.12,4.04,4.89,121.1,2447.0,2026-04-25,BUY,high,+ продажи ≈500/мес; + вход при закупке ≤$3.18 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=titanium%20hcs%20multi%20tool%20blades,keepa,0.354,730,Punvorx,UK_tools_diy,https://www.amazon.co.uk/dp/B0GJC7NNLC
UK,B0GS144257,FOLAI Stud Finder Wall Scanner - 5 in 1 Stud Detector Detector Beam Finders Wall Detector Sensor Center Finding with LCD Display for Wood AC Wire Metal Studs Cable Joist Detection-TH260B,"DIY & Tools > Power, Garden & Hand Tools",21.24,500,4.1,7979,1,False,19.11,2.48,3.57,2.87,0.57,0.65,8.97,0.25,4.0,3.79,4.71,4.19,4.78,114.1,2389.0,2026-03-16,BUY,high,+ продажи ≈500/мес; + вход при закупке ≤$3.79 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=stud%20finder%20wall%20scanner%20detector,keepa,0.241,220,FOLAI,UK_tools_diy,https://www.amazon.co.uk/dp/B0GS144257
UK,B0GX1G9ZQQ,"WENXUKHV 6 Packs fly Screen for Window, Insect Mesh Window Nets1.3m*1.5m, Fliegengitter Fenster,Insektenschutz Fenster,With 6 Rolls Self-Adhesive Tapes,Cleaning Brush, Black",DIY & Tools > Hardware,18.88,600,4.2,17,2,False,16.99,2.21,3.15,2.55,0.51,0.65,7.92,0.33,4.0,3.22,4.03,3.68,4.25,115.5,2294.0,2026-04-13,BUY,medium,+ продажи ≈600/мес; + вход при закупке ≤$3.22 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (2 офферов),https://www.alibaba.com/trade/search?SearchText=packs%20fly%20screen%20window%20insect,keepa,0.444,330,WENXUKHV,UK_tools_diy,https://www.amazon.co.uk/dp/B0GX1G9ZQQ
UK,B0GGGHWG27,"OLIGHT Oclip Pro S 600 Lumens 5 Light Sources Clip on Torch, Rechargeable UV Light with Magnetic Base, Mini LED RGB Flashlight for Indoor Use, Hiking, Cycling, Running, and Safety Warning (Black)","DIY & Tools > Power, Garden & Hand Tools",48.63,200,4.8,32,1,False,43.76,6.56,3.66,6.56,1.31,0.65,25.01,0.25,4.0,13.29,15.39,14.07,10.94,77.8,2188.0,2026-03-20,BUY,medium,+ продажи ≈200/мес; + вход при закупке ≤$13.29 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=oclip%20pro%20lumens%20light%20sources,keepa,0.105,100,OLIGHT,UK_tools_diy,https://www.amazon.co.uk/dp/B0GGGHWG27
UK,B0GLFQYKPM,"HARDELL Cordless Rotary Tool Kit with 69 Accessories - 5-Speed Mini Power Tool, USB Rechargeable for Drilling, Sanding, Polishing, Engraving (DIY & Crafts)","DIY & Tools > Power, Garden & Hand Tools",31.87,300,4.2,16137,2,False,28.68,3.73,3.94,4.3,0.86,0.65,15.2,0.34,4.0,7.4,8.77,8.03,7.17,89.3,2151.0,2026-02-04,BUY,high,+ продажи ≈300/мес; + вход при закупке ≤$7.40 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (2 офферов),https://www.alibaba.com/trade/search?SearchText=cordless%20rotary%20tool%20kit%20accessories,keepa,0.334,340,HARDELL,UK_tools_diy,https://www.amazon.co.uk/dp/B0GLFQYKPM
UK,B0GSXN3P3J,"JENOLITE Directorust Spray Paint Satin Finish | BLACK | 500ml | Direct To Rust Spray Paint For Metal | All-In-One Multi Surface Paint for Metal, Wood, Plastic, Ceramic | RAL 9005","DIY & Tools > Painting Supplies, Tools & Wall Treatments",18.04,500,4.5,4663,1,False,16.23,2.11,3.57,2.43,0.49,0.65,6.98,0.49,4.0,2.34,3.12,2.92,4.06,138.9,2130.0,2026-04-08,WATCH,high,+ продажи ≈500/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=directorust%20spray%20paint%20satin%20finish,keepa,0.192,490,JENOLITE,UK_tools_diy,https://www.amazon.co.uk/dp/B0GSXN3P3J
UK,B0GH1299W7,"Birthday Card, Happy Birthday card with Music&Light, Hummingbird Oasis,10Inch Forever Flower Bouquet,3D Pop-up Bouquet Birthday Gift Card for Women,Mum,Wife,Daughter",Stationery & Office Supplies > Office Paper Products,17.06,500,4.6,213,1,False,15.36,2.3,3.92,2.3,0.46,0.65,5.72,0.25,4.0,1.57,2.31,1.88,3.84,204.2,2015.0,2026-02-27,WATCH,high,+ продажи ≈500/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=birthday%20card%20happy%20music%20light,keepa,0.233,140,Yinqing,UK_office,https://www.amazon.co.uk/dp/B0GH1299W7
UK,B0GZZH81SM,Electric Air Pump for Vacuum Bag - MONVANE Portable Vacuum Pump for Space Storage Bags Powerful Compression Pump (Wireless),DIY & Tools > Storage & Home Organisation,17.72,500,4.2,773,1,False,15.94,2.07,3.57,2.39,0.48,0.65,6.78,0.25,4.0,2.45,3.21,2.8,3.99,142.6,1993.0,2026-05-08,WATCH,high,+ продажи ≈500/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=electric%20air%20pump%20vacuum%20bag,keepa,0.1,120,MONVANE,UK_tools_diy,https://www.amazon.co.uk/dp/B0GZZH81SM
UK,B0GZV3214C,K Smart Sign | Bellissima S1 LED F32 | Square Solar Light House Signs Door Number Plaques With LED Personalised Name Address Sign For Wall With Classic Text (Matt Grey & Silver Mirror),DIY & Tools > Hardware,21.75,400,4.4,15,1,False,19.57,2.94,3.65,2.94,0.59,0.65,8.81,0.25,4.0,3.53,4.47,3.92,4.89,124.8,1957.0,2026-06-01,BUY,medium,+ продажи ≈400/мес; + вход при закупке ≤$3.53 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=bellissima%20led%20square%20solar%20light,estimate,0.118,-1,K Smart Sign,UK_tools_diy,https://www.amazon.co.uk/dp/B0GZV3214C
UK,B0GXBX2JFZ,"A4 Box Files Pack of 5 – Premium 75mm Document Storage Boxes, Matt Black Textured Finish, Reinforced Edges, Wipe Clean Durable Cardboard Filing Folders with Ring Pull",Stationery & Office Supplies > Office Supplies,30.71,300,4.1,33,1,False,27.64,4.15,7.41,4.15,0.83,0.65,10.46,3.06,4.0,0.47,1.8,3.55,6.91,194.8,1865.0,2026-04-15,WATCH,high,+ продажи ≈300/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − тяжёлый товар 3.1 кг,https://www.alibaba.com/trade/search?SearchText=box%20files%20premium%20document%20storage,keepa,0.167,3060,OfficeHarbour,UK_office,https://www.amazon.co.uk/dp/B0GXBX2JFZ
UK,B0H33HQFW4,"Paekole AI Translation Earbuds Real Time - 198 Language Translator Earbuds, Two-Way Language Translator Device, 6-in-1 Translating Device, Translate Ear Buds for Travel Learning with Charging Case",Stationery & Office Supplies > Office Electronics,43.51,200,4.7,94,2,False,39.16,2.74,3.66,5.87,1.17,0.65,25.06,0.25,4.0,14.44,16.32,15.27,9.79,64.1,1850.0,2026-06-09,BUY,medium,+ продажи ≈200/мес; + вход при закупке ≤$14.44 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (2 офферов); − волатильность цены 1.726,https://www.alibaba.com/trade/search?SearchText=translation%20earbuds%20real%20time%20language,keepa,1.726,150,Paekole,UK_office,https://www.amazon.co.uk/dp/B0H33HQFW4
UK,B0GQ3WHZD7,"Hon&Guan 150 mm / 6 Inch Aluminium Foil PVC Ventilation Air Ducting 5m Flexible Vent Hose Pipe for Extractor Fan, Cooker Hood, Hydroponics(ø150mm*5m,Black)",DIY & Tools > Building Supplies,26.87,300,4.2,3646,1,False,24.18,3.14,3.98,3.63,0.73,0.65,12.05,0.8,4.0,5.01,6.17,6.01,6.05,100.6,1814.0,2026-05-10,BUY,high,+ продажи ≈300/мес; + вход при закупке ≤$5.01 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=aluminium%20foil%20pvc%20ventilation%20air,keepa,0.095,800,Hon&Guan,UK_tools_diy,https://www.amazon.co.uk/dp/B0GQ3WHZD7
UK,B0GSQTFRRD,"64GB Dual-Mic Voice Activated Recorder - 1536Kbps HD Dual MIC Tape Audio Recording Device with Playback, 4800H Digital Voice Recorder for Conference/Class/Interview",Stationery & Office Supplies > Office Electronics,43.76,200,4.6,49,1,False,39.39,2.76,2.83,5.91,1.18,0.65,26.06,0.25,4.0,15.35,17.24,16.21,9.85,60.7,1772.0,2026-03-16,BUY,medium,+ продажи ≈200/мес; + вход при закупке ≤$15.35 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=dual%20mic%20voice%20activated%20recorder,keepa,0.595,100,NekSide,UK_office,https://www.amazon.co.uk/dp/B0GSQTFRRD
UK,B0GV8WDFZM,"Indian Sandstone Sealer I 5 litres I Patio, Natural Stone Sealer, Driveway & Path Sealant I Waterproof & Weatherproof Protection up to 10 Years I Up to 50m² Coverage",DIY & Tools > Hardware,31.99,300,4.3,27,1,False,28.79,3.74,6.82,4.32,0.86,0.65,12.39,6.0,4.0,-0.77,0.61,,7.2,,1749.0,2026-03-28,SKIP,medium,+ продажи ≈300/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.61 при марже 20%); − тяжёлый товар 6.0 кг,https://www.alibaba.com/trade/search?SearchText=indian%20sandstone%20sealer%20litres%20patio,keepa,0.484,6000,SIRAMICO COATINGS,UK_tools_diy,https://www.amazon.co.uk/dp/B0GV8WDFZM
UK,B0G6MVX62Q,"Torch Rechargeable 2 Pack, Torches Led Super Bright 500000 High Lumens, 5 Modes Zoomable Flashlight with LCD Display, Long Lasting, IPX7 Waterproof, Powerful Tactical Flashlight for Camping, Hiking","DIY & Tools > Power, Garden & Hand Tools",25.57,300,4.6,337,1,False,23.02,1.84,3.28,3.45,0.69,0.65,13.1,0.39,4.0,6.69,7.8,7.35,5.75,78.3,1631.0,2026-03-02,BUY,high,+ продажи ≈300/мес; + вход при закупке ≤$6.69 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=torch%20rechargeable%20torches%20led%20super,keepa,0.546,390,OLIARIL,UK_tools_diy,https://www.amazon.co.uk/dp/B0G6MVX62Q
UK,B0GPR6BGS9,"Foxy3DPrints 76 x 51 mm (3"") + 102 x 76 mm (4"") Precision Hinge Jig Router Template for Door and Door Frame","DIY & Tools > Power, Garden & Hand Tools",24.09,300,4.1,67,1,False,21.68,2.82,2.21,3.25,0.65,0.65,12.1,0.25,4.0,6.18,7.22,6.68,5.42,81.1,1626.0,2026-02-23,BUY,high,+ продажи ≈300/мес; + вход при закупке ≤$6.18 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=precision%20hinge%20jig%20router%20template,keepa,0.159,100,Foxy3DPrints,UK_tools_diy,https://www.amazon.co.uk/dp/B0GPR6BGS9
UK,B0GS56WL96,"Daddy Gifts, Daddy Birthday Gifts, Best Daddy Gift From Daughter Son, Dad Presents, Daddy-to-be For Thanksgiving, Christmas, Fathers Day, Tape Measure","DIY & Tools > Power, Garden & Hand Tools",17.91,400,4.4,85,1,False,16.12,2.1,3.15,2.42,0.48,0.65,7.32,0.25,4.0,2.92,3.7,3.29,4.03,122.4,1612.0,2026-03-11,WATCH,high,+ продажи ≈400/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=daddy%20gifts%20birthday%20best%20gift,keepa,0.2,130,Eidolyss,UK_tools_diy,https://www.amazon.co.uk/dp/B0GS56WL96
UK,B0GGZLS2K1,"Birthday Cards, Light and Music Happy Birthday Card, Lily and Butterflies, 10 Inch Life Sized Forever Flower Bouquet 3D Pop Up Birthday Gift Card for Women Wife Mum Daughter Sister",Stationery & Office Supplies > Office Paper Products,16.76,400,4.6,213,1,False,15.08,2.26,2.73,2.26,0.45,0.65,6.72,0.25,4.0,2.6,3.32,2.95,3.77,127.6,1583.0,2026-02-20,WATCH,high,+ продажи ≈400/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=birthday%20cards%20light%20music%20happy,keepa,0.16,110,Yinqing,UK_office,https://www.amazon.co.uk/dp/B0GGZLS2K1
UK,B0DQVB6V9P,"4 Pack A4 Acrylic Letter Tray – Clear Document Organizer, Sturdy Premium Stackable Filing Organizer Trays for Magazines, Notes, A4 Size File Paper, Transparent Desk Tray",Stationery & Office Supplies > Office Supplies,21.72,300,4.7,96,2,False,19.55,2.93,4.38,2.93,0.59,0.65,8.07,1.91,4.0,1.22,2.16,3.18,4.89,153.7,1540.0,2026-03-24,WATCH,high,+ продажи ≈300/мес; + Buy Box не у Amazon; + конкуренция умеренная (2 офферов),https://www.alibaba.com/trade/search?SearchText=acrylic%20letter%20tray%20clear%20document,keepa,0.164,1910,StowBin,UK_office,https://www.amazon.co.uk/dp/B0DQVB6V9P
UK,B0G6DR44RW,"Lifewit Felt Slatted Bulletin Board with Self-Adhesive, 120 x 90 cm-12 Pack Cork Board Alternative, Pin Board Vision Board Message Board with 30 Pushpins for Office Decor, Room Decor, Oatmeal",Stationery & Office Supplies > Office Supplies,31.99,200,4.7,410,1,False,28.79,3.45,4.53,4.32,0.86,0.65,14.97,1.54,4.0,5.99,7.38,7.77,7.2,92.6,1511.0,2026-03-27,BUY,medium,+ продажи ≈200/мес; + вход при закупке ≤$5.99 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=felt%20slatted%20bulletin%20board%20self,keepa,0.263,1542,Lifewit,UK_office,https://www.amazon.co.uk/dp/B0G6DR44RW
UK,B0GRFXXV3T,"Sharpie Permanent Marker Pens Variety Pack | Ultra Fine, Fine & Chisel Tip Markers | Black Ink | 6 Count","Stationery & Office Supplies > Pens, Pencils & Writing Supplies",15.95,400,4.7,41841,1,False,14.35,2.15,2.7,2.15,0.43,0.65,6.27,0.25,4.0,2.34,3.03,2.68,3.59,134.0,1507.0,2026-03-18,WATCH,high,"+ продажи ≈400/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − известный бренд — листинг = референс ниши, продаём PL-аналог",https://www.alibaba.com/trade/search?SearchText=permanent%20marker%20pens%20variety%20ultra,keepa,0.157,90,Sharpie,UK_office,https://www.amazon.co.uk/dp/B0GRFXXV3T
UK,B0GSR9VZHQ,"SarMee 5 Pcs Stainless Pointing Trowel Set, 6/8/10/12/15 mm Finger Pointing Tool for DIY Brick Gap Repairs (5)","DIY & Tools > Power, Garden & Hand Tools",16.63,400,4.9,37,1,False,14.96,1.95,3.15,2.24,0.45,0.65,6.53,0.34,4.0,2.35,3.07,2.78,3.74,134.4,1496.0,2026-03-16,WATCH,high,+ продажи ≈400/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=stainless%20pointing%20trowel%20finger%20tool,keepa,0.0,340,SarMee,UK_tools_diy,https://www.amazon.co.uk/dp/B0GSR9VZHQ
UK,B0FQJ86BZN,"Cabbrix Magnetic Calendar for Refrigerator 2026-2027, 18 Months Magnet Fridge Calendar July 2026 to December 2027, 14-1/5"" x 11-1/5"" Easy Planning, Simplified","Stationery & Office Supplies > Calendars, Planners & Personal Organisers",32.91,200,4.7,144,1,False,29.62,4.44,3.92,4.44,0.89,0.65,15.27,0.32,4.0,7.26,8.68,7.87,7.4,94.1,1399.0,2026-03-06,BUY,medium,+ продажи ≈200/мес; + вход при закупке ≤$7.26 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=magnetic%20calendar%20refrigerator%20months%20magnet,keepa,0.457,320,Cabbrix,UK_office,https://www.amazon.co.uk/dp/B0FQJ86BZN
UK,B0GWKVZJDB,"Torch Rechargeable 2 Pack, Torches Led Super Bright High Lumens, 5 Modes Zoomable Flashlight with LCD Digital Display, Powerful Torch for Dog Walking Camping Emergency Gift [Energy Class A+++]","DIY & Tools > Power, Garden & Hand Tools",23.03,300,4.5,34,1,False,20.72,1.66,3.57,3.11,0.62,0.65,11.12,0.35,4.0,5.37,6.37,5.93,5.18,87.3,1399.0,2026-04-08,BUY,high,+ продажи ≈300/мес; + вход при закупке ≤$5.37 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − волатильность цены 0.716,https://www.alibaba.com/trade/search?SearchText=torch%20rechargeable%20torches%20led%20super,keepa,0.716,350,TrixDock,UK_tools_diy,https://www.amazon.co.uk/dp/B0GWKVZJDB
UK,B0GXVP84ZX,Heavy Duty Double Caravan Steps - 150kg Capacity Non Slip 2 Step Stool,Stationery & Office Supplies > Furniture & Lighting,34.5,200,4.7,25,1,False,31.05,4.66,9.16,4.66,0.93,0.65,10.99,4.4,4.0,-1.13,0.37,,7.76,,1397.0,2026-04-24,SKIP,medium,+ продажи ≈200/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.37 при марже 20%); − тяжёлый товар 4.4 кг,https://www.alibaba.com/trade/search?SearchText=heavy%20duty%20double%20caravan%20steps,keepa,0.148,4400,TIGREZ,UK_office,https://www.amazon.co.uk/dp/B0GXVP84ZX
UK,B0GRH823D7,"Firbon 12"" Guillotine Paper Cutter,Heavy Duty 12-Sheet Capacity Paper Trimmer with Safety Guard and Blade Lock for Cardstock, Photos, Scrapbooking, Office, Classroom, Studio",Stationery & Office Supplies > Office Supplies,30.67,200,4.8,28,1,False,27.6,4.14,4.52,4.14,0.83,0.65,13.32,1.25,4.0,4.97,6.3,6.42,6.9,107.4,1380.0,2026-03-06,BUY,medium,+ продажи ≈200/мес; + вход при закупке ≤$4.97 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=guillotine%20paper%20cutter%20heavy%20duty,keepa,0.223,1250,Firbon,UK_office,https://www.amazon.co.uk/dp/B0GRH823D7
UK,B0GQT5Q5H1,"Carbon Monoxide Detector, Battery Powered CO Alarm with LED Digital Display, 85 dB Audible, EN50291 Standard, Mini Portable Carbon Monoxide Alarm for Home and Car Safety (AAA Battery NOT Included)",DIY & Tools > Safety & Security,14.76,400,4.5,42,1,False,13.28,1.73,3.15,1.99,0.4,0.65,5.36,0.25,4.0,1.73,2.36,2.04,3.32,162.4,1328.0,2026-03-02,WATCH,high,+ продажи ≈400/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=carbon%20monoxide%20detector%20battery%20powered,keepa,0.304,120,HOMELYLIFE,UK_tools_diy,https://www.amazon.co.uk/dp/B0GQT5Q5H1
UK,B0H1F3N3PR,Yop & Tom Wedding Planner Journal - Wedding Organizer Book - Thoughtful Engagement Gift - In My Fiancée Era,"Stationery & Office Supplies > Calendars, Planners & Personal Organisers",28.8,200,4.3,37,2,False,25.92,3.89,2.8,3.89,0.78,0.65,13.92,0.41,4.0,6.76,8.0,7.44,6.48,87.1,1296.0,2026-05-11,BUY,medium,+ продажи ≈200/мес; + вход при закупке ≤$6.76 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (2 офферов),https://www.alibaba.com/trade/search?SearchText=wedding%20planner%20journal%20organizer%20book,keepa,0.15,410,Yop & Tom,UK_office,https://www.amazon.co.uk/dp/B0H1F3N3PR
UK,B0GZ6JXRS1,"Hobonichi Techo 2026 Cousin Avec Book – A5, Japanese, Daily, 6-month only, July Start, Monday Start, Planner","Stationery & Office Supplies > Calendars, Planners & Personal Organisers",56.79,100,4.9,15,1,False,51.11,7.67,2.79,7.67,1.53,0.65,30.81,0.27,4.0,17.07,19.53,18.03,12.78,70.9,1278.0,2026-05-01,WATCH,medium,+ вход при закупке ≤$17.07 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=hobonichi%20techo%20cousin%20avec%20book,keepa,0.281,272,ほぼ日,UK_office,https://www.amazon.co.uk/dp/B0GZ6JXRS1
UK,B0GCNDNX12,"Rechargeable 6X Magnifying Glass for Reading, Large Bright Full Page Magnifier with Light, Handheld LED Dimmable Lighted, Lightweight Book Magnifying Glass with Light for Seniors Low Vision Reading",Stationery & Office Supplies > Office Supplies,20.48,300,4.4,32,7,False,18.43,1.47,3.28,2.76,0.55,0.65,9.71,0.26,4.0,4.66,5.54,5.1,4.61,90.3,1244.0,2026-05-04,BUY,high,+ продажи ≈300/мес; + вход при закупке ≤$4.66 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (7 офферов),https://www.alibaba.com/trade/search?SearchText=rechargeable%20magnifying%20glass%20reading%20bright,keepa,0.589,260,Shelepro,UK_office,https://www.amazon.co.uk/dp/B0GCNDNX12
UK,B0GSKT2DZ4,"Anti-Slip Half Step for Elderly, Portable Stepper Indoor Outdoor Mobility Disability Aid, Door Walking Platform Stool Step Stool Ideal for Doorstep, Bathroom & Toilet | Outdoor & Indoor Door Step Up",Stationery & Office Supplies > Furniture & Lighting,18.1,300,4.8,11,1,False,16.29,2.44,5.39,2.44,0.49,0.65,4.87,1.7,4.0,-0.86,-0.08,,4.07,,1222.0,2026-03-14,SKIP,medium,+ продажи ≈300/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.00 при марже 20%),https://www.alibaba.com/trade/search?SearchText=anti%20slip%20half%20step%20elderly,keepa,0.158,1700,Easy Shopping,UK_office,https://www.amazon.co.uk/dp/B0GSKT2DZ4
UK,B0GQ5LYY9B,"Cooper Ray, Mini Laser Measure, 68mm/28g Pocket Size Keychain Laser Measurement Tool, Great Gift, ±2mm Accuracy, 30m/100ft Digital Tape Measure, IN/FT/M Units, Metal Body, Backlit Screen, USB-C,","DIY & Tools > Power, Garden & Hand Tools",25.22,200,4.6,61,1,False,22.69,2.95,2.59,3.4,0.68,0.65,12.42,0.25,4.0,6.25,7.34,6.75,5.67,84.1,1191.0,2026-05-28,BUY,medium,+ продажи ≈200/мес; + вход при закупке ≤$6.25 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=ray%20mini%20laser%20measure%20pocket,keepa,0.203,59,COOPER,UK_tools_diy,https://www.amazon.co.uk/dp/B0GQ5LYY9B
